CoPt_E_rep1	CoPt_E_rep2	CoPt_E_rep3	CoPt_E_rep4	CoPt_H_rep1	CoPt_H_rep2	CoPt_H_rep3	CoPt_H_rep4	Falu_E_rep1	Falu_E_rep3	Falu_E_rep4	Falu_E_rep6	Falu_H_rep1	Falu_H_rep4	Falu_H_rep6	Ftele_E_rep3	Ftele_E_rep5	Ftele_E_rep6	Ftele_H_rep1	Ftele_H_rep3	Ftele_H_rep5	Ftele_H_rep6
aten_0.1.m1.2621.m1	0.805547089821244	0.817668434528988	0.324453476902826	0.0150290624724111	-0.641238472321878	-0.641238472321878	-0.514265616064113	-0.641238472321878	0.970406071051784	0.142008625056238	0.363083133628216	-0.501114248412807	-0.641238472321878	-0.641238472321878	0.0583131602012111	0.513215120357994	0.863636117076586	0.221907070667521	-0.391489757238309	-0.641238472321878	-0.130276553044499	0.289309646925977
aten_0.1.m1.31103.m1	0.339067831302761	1.53902483627928	0.644604005180514	-0.0411518082007121	-0.518431428170934	-0.335044853344247	-0.712502516944949	-0.45213377513632	1.1088072741812	0.545481998505656	1.09289443823322	0.736515493313464	-0.781465834004728	-1.05049898045996	-1.05049898045996	0.761793864413306	1.05718888885441	-0.389661612763681	-0.340326232180303	-1.05049898045996	-0.0526646476780792	-1.05049898045996
aten_0.1.m1.25836.m1	0.847282822026231	1.03010138192629	0.90125084679773	1.20365883544772	-0.683916189975501	-1.10489788409316	-0.393127053189225	-0.769884030186142	0.678074213071149	0.984689834752222	0.871703750194006	1.0194001008575	-1.71681193098241	-1.18340256034125	-0.574635983489115	1.19250413585949	0.222933494942635	0.786131497707778	-0.520483207582459	-1.09425668093806	-0.422519117318886	-1.27379627548654
aten_0.1.m1.5991.m1	0.284960297188142	1.96299912472421	0.982873760199158	0.853600938654627	-0.500075665144276	0.673290350303237	-0.626767670060138	-0.787759546732443	1.64820646305596	1.27353663253643	0.351665480633137	0.491234752149584	-0.724597526042071	-1.16182526495498	-0.915721255071064	0.0609792960902806	0.636847414002823	0.143853478287307	-1.16182526495498	-1.16182526495498	-1.16182526495498	-1.16182526495498
aten_0.1.m1.3214.m1	0.634714540619457	1.40163573987718	1.06259660617538	1.05791941922346	-0.489551743831155	0.162237641516073	-0.760359856171751	-1.91021818135067	1.30206761193531	0.787268397204779	1.19235984628619	1.41311920840395	-0.671163688718677	-1.16358436947578	-0.60234536616399	0.684113718718348	0.139532464042039	0.137624136990131	-0.976875883376554	-1.17235047989173	-1.62091666723264	-0.607823094779366
aten_0.1.m1.7574.m1	-0.716927532141093	-0.716927532141093	-0.716927532141093	-0.565068715414088	1.52094206872642	1.03496460626322	0.413344422377767	0.0629625071989547	-0.716927532141093	-0.716927532141093	-0.716927532141093	-0.462333489107951	0.85741622177892	-0.204953550359292	0.981290946083321	-0.716927532141093	-0.716927532141093	-0.716927532141093	0.921841412275857	0.445282504173214	0.147803390173659	1.29885546509984
aten_0.1.m1.27444.m1	0.622731087479405	1.14356955110309	0.721753822504711	1.4329049042931	-1.70315273624122	0.431837339568699	-0.674767550428249	-0.440378956375234	1.1833015541321	0.80711407579993	0.546310142651153	1.21467633570686	-0.909563521584508	-1.56697652615345	-2.17199667921586	0.415848330038422	0.851790934680925	1.15626534939356	-0.325603658363495	-1.49572927094997	-1.1533625050768	-0.0865720229631775
aten_0.1.m1.22189.m1	1.20127215604546	1.21574084964472	1.08916078367061	1.38935335743695	-1.73530353477291	-1.76301891298473	-1.3606683895547	-1.63515797110897	1.18141548097802	1.4722525787492	0.511821098667266	0.626037510676275	-1.49752510986817	-1.96278842536051	-1.32236450137807	0.833170843159676	2.04355848545346	1.31158396117698	-0.245145931693839	-0.576605788753853	-0.465549176800169	-0.311239363382684
aten_0.1.m1.14541.m1	-1.06917367599924	-0.400609757366589	-0.319993623981646	-0.797393549029723	0.0975531361249988	1.51734041839773	1.28749006414346	2.39038360072906	-0.853590310896799	-0.538704764024712	-2.11598751789621	-0.605649302728057	1.07919737728957	-1.06371860391055	1.02941959975252	-1.96935448175548	-0.452340517025409	0.396554426646158	0.71237780671029	-0.0280828094654222	0.672382347200188	1.03190013708587
aten_0.1.m1.16330.m1	-0.800318426924128	-0.618302136252789	-0.909727486329197	-1.19778415863742	0.517974326871945	3.93450984086466	-0.277793762848203	-0.880082024580673	-1.20530555744398	-0.93607881327615	-0.648101774890739	-0.598978647429326	3.55703388049579	-0.538352288477825	-1.33956066794266	-1.25419890577705	-0.74754593300879	0.105551396648121	1.55698178102817	0.219127579347227	1.56266687624842	0.49828490231459
aten_0.1.m1.20120.m1	0.334482152974742	0.01255405808738	2.99039598330403	0.713901516370866	-1.72706567446532	-3.47852939563088	0.480962578191892	0.19683491711827	0.438615892860669	1.4563644784504	3.06266016888805	3.01239366418404	-1.04958305086139	1.27282720134374	0.611731256642308	-0.491390469930237	1.07765474694478	-0.573371073643595	-2.0175247856974	-1.70791174897467	-2.21129325381847	-2.4047091623392
aten_0.1.m1.14032.m1	-1.50397111499792	-1.32856284412821	-1.10938018146438	-1.34812796439976	0.537160639773989	2.42856638183686	0.693621252729461	1.0632368444385	-1.63830905774586	-0.661198266254113	-1.39619955414937	-1.11883559582871	1.35341973741377	0.808559022511114	0.755253540078415	-1.10765721743688	-1.02165031498809	-0.0626909723332227	1.54523260362538	1.15111388792119	0.635861221734974	1.32455795166288
aten_0.1.m1.34909.m1	2.03999327335511	1.1929731407311	1.49668343494664	0.91902978014536	-1.15295427345103	-3.10715058383791	-0.928595277252157	-1.41695700601305	1.2362572384599	1.22154229292787	1.11155310092883	0.945352258937084	-1.51499258171255	-1.99545151164049	-1.4089321056135	1.05029741243639	1.67960258420933	0.705758314723844	0.190774468665896	-2.00080226433276	0.380592999181788	-0.644574695795705
aten_0.1.m1.28931.m1	-0.633312168256575	-0.698435185789461	-0.284349646321396	-0.466827698106793	0.0438498061788541	0.7799048953979	-0.0118237915103045	0.446317209738798	-0.460358202777235	-0.422138880546745	-0.420568172671518	-0.1776895383371	1.36486739611906	0.246274943957338	0.163347379497967	-0.873245634533111	-0.488878943201015	-0.325644766494382	0.162299670635008	0.194429983007039	1.04498712988055	0.81699421413312
aten_0.1.m1.29033.m1	1.0422688054127	0.871483848626227	0.959147901835866	1.02796309422915	-0.530588874558947	-0.513089982263554	-0.235168237604266	-0.586867908403102	1.2571931092847	0.80328040228602	0.210273200792503	0.722138959545365	0.139670314312766	-1.16960574400974	-0.633629499280346	0.349147923318037	0.307966485107673	0.339548082751378	-0.946895793225357	-1.12869620691733	-1.1122244539289	-1.17331542731085
aten_0.1.m1.21074.m1	-2.18556164556902	-1.31380093913759	-1.02246424180352	-1.39352201116217	0.977975805490079	0.198103695231341	1.08846926406738	1.51200945309794	-0.92891479011844	-1.3578786654551	-1.0600061241437	-1.53251761096501	1.78872087411238	1.84669774952222	1.29988630106252	-0.774175416511842	-2.07517292977032	-1.60421747945843	1.58360069607421	1.45950039258229	1.22295011543047	2.27031750742432
aten_0.1.m1.34977.m1	1.56160764714708	0.768443021140807	0.755165737075635	0.541926161660038	0.603859916571651	-2.24114006603879	-0.949947238446837	0.525262530115646	1.1609825507695	1.20968767317755	0.0973290025980873	0.580138689455722	-0.615320274213401	-2.09981999392728	-1.19666463831157	-0.131695560295815	1.07217596970186	0.378653512933439	-0.0751957390978992	-1.13262857188785	0.477213915487338	-1.29003424561491
aten_0.1.m1.14117.m1	1.3003961651145	1.37076995350492	0.871038180733416	0.739061054619186	-0.628608596973998	-0.843976569177478	-0.843976569177478	-0.843976569177478	0.161064047523052	0.358911264292666	-0.13645177827787	0.706431624039802	-0.843976569177478	-0.843976569177478	-0.843976569177478	1.84554624767091	0.0175818503945508	-0.843976569177478	0.238044700168024	-0.843976569177478	0.752004409788142	-0.843976569177478
aten_0.1.m1.5236.m1	0.0995257412605701	-0.0565080997685277	-0.532776086474572	-0.462171760496817	1.07432206121409	-1.12807969849062	1.45548280693301	0.529203226216304	0.344080267966146	-1.13544487696619	-1.63955770792912	-1.2079102532497	1.27829544220115	0.991334446756775	1.67258800919965	-1.10827598781459	-1.68721254428581	-0.843862002587223	0.254610361721352	1.21106183459367	0.880726553680889	0.0105682663195541
aten_0.1.m1.8116.m1	-0.946638790833576	-2.69802205265167	-1.06555062635657	-1.40477554472496	0.432935371106781	1.51886470315622	0.120436148551145	0.954357495712603	0.0358386750724584	-1.7128790080381	-1.7126342137657	-1.51485802772016	1.34356445107717	2.28572793406423	1.31263031383449	-1.67828846836302	-1.05434033436509	0.0943709894719484	1.5043016913393	1.40175994517653	1.32012718707969	1.46307216117626
aten_0.1.m1.32382.m1	-1.06948781509077	-0.422307601800032	-1.86691215207262	-0.106336114029459	1.99483151336318	0.951426467176459	1.11725155646361	0.22494719658978	-0.847974631342728	-0.884924144146951	-0.642196923857176	-1.19986637728915	0.427036208486608	0.836278790186218	1.1730936344954	0.225819442711205	-1.12289678993343	0.119541316089437	0.595939027131273	0.163679419054763	-0.643590159157043	0.976648136971431
aten_0.1.m1.21016.m1	-0.181157826179792	-0.608357048039195	-0.787899017952814	-0.712848312691553	0.796830018079607	-0.260566262036739	0.691009975183787	0.724045496316329	-0.676738019282272	-1.078651216957	-0.20153652193413	-0.763593111436681	0.680924683914558	0.565342039469379	0.411296828203363	0.186309493646029	-0.761528677446127	-0.61641855000846	0.616242206781815	0.482992747919213	-0.0692580819996884	1.56355915645037
aten_0.1.m1.26217.m1	-2.17716457872316	0.487545798120335	-2.17716457872316	1.0151874220224	-2.17716457872316	3.63497421161536	-2.17716457872316	-2.17716457872316	-0.436021223767839	-2.17716457872316	-2.17716457872316	-2.17716457872316	0.556840454996894	-2.17716457872316	-2.17716457872316	2.63399815069622	1.02164385332712	2.22480713606927	2.06269167947132	3.0461807370759	1.68825939958998	3.83553816801459
aten_0.1.m1.20748.m1	-1.50962832294692	-1.26846424423297	-1.25782821366242	-0.853665053324625	0.739520120818544	0.747319130121562	1.44499674996329	1.56212298406235	-0.429007413659372	-1.27496029962497	-1.21733867307998	-1.27553488776701	1.29188878914419	1.06920008504451	1.52839512350795	-1.19905563735581	-1.58169722848869	-1.2514086727222	1.0248931734092	1.2145845454731	0.719091225329763	1.77657671999052
aten_0.1.m1.5793.m1	0.81481038906719	0.959509494688454	0.947226350629693	1.39472319950557	-1.11013972554652	-1.27454401537649	-1.65430543030929	-1.71568455967614	0.942348805979628	1.33921525088949	1.24187346178031	0.730746124278716	-2.58084676167388	-0.295324521261273	-2.10171963020325	1.12088866111154	2.50650593336776	1.56980990606366	-1.19572484029932	-0.689203003557562	0.839330709179448	-1.78949579863773
aten_0.1.m1.11471.m1	1.72182260101937	1.00407104125778	1.41483704950835	1.20976346627204	-0.830552741133334	-2.01705329877783	-0.922141651752362	-1.44853470098528	0.543417110388685	0.510517538054991	1.1317181477585	1.06684082684648	-1.35895609342646	-0.81353888764707	-0.503057319410816	0.730334100874889	0.516011623091809	0.774969088757313	-1.23296815604307	-0.418688093454184	0.0213828828782798	-1.10019453407807
aten_0.1.m1.24273.m1	1.04193107224294	1.0021769483161	0.774379274615772	0.846642391399794	-0.23962877638365	0.43175996226039	0.218230471399352	-0.810827812872248	1.24953277517998	1.11463079301337	0.477544269017588	0.442881435209419	-1.3089319233641	-1.42544593209053	-1.08653950202765	0.487126338552754	0.525411980917528	0.0368429134776298	-0.123429879075648	-1.78609113455074	-0.0821045306873109	-1.78609113455074
aten_0.1.m1.5381.m1	0.331884979052486	0.287578826221964	1.19827031297102	0.438129785633101	-1.05849841803297	-1.28870143139939	-1.01250256636715	-0.949564046479806	0.479800516034868	1.25850159335754	1.41771860790255	1.23335431776157	-1.28870143139939	-1.28870143139939	-0.279354259140139	1.28321803184617	1.13326238464981	1.37532622832075	-0.808436309344929	-0.934813595114484	-0.239070663674791	-1.28870143139939
aten_0.1.m1.762.m1	-1.25364903787989	-1.27336224421208	-0.390193733801119	-0.467224279371056	0.67438453656095	2.13340214948458	0.725979894009068	0.362248797521282	-1.04902979020846	-0.494576397845334	-0.203215843060558	-0.559959047527274	0.421772049918657	0.568017847992195	-0.803795888167796	0.353767727264897	-0.0773438549832655	0.302635614283073	-0.661408150450882	1.15177618850612	0.187738324238826	0.35203513772808
aten_0.1.m1.6865.m1	0.76017665997964	0.32248734129541	0.432231867085131	1.58307951242177	-0.405842176325134	-2.82938973714691	-1.34326771821997	-1.70611620535569	1.17753890551774	0.636734159963767	-0.205861631071626	1.2831310508052	0.155027697774198	-1.29302000478928	-2.53177549864508	2.04798311157982	1.09550550865789	2.12642161930752	-0.611111645500905	0.351738994399618	-0.853504672258554	-0.192167139474547
aten_0.1.m1.27760.m1	1.14245352160642	1.29366703974698	1.48267414162383	1.22224285507846	-0.374235557309125	-1.25544247488516	-0.550324420167169	-0.0268020893361602	1.17644346781167	1.17203113126438	0.80029791117616	0.978734879621765	-2.21298567564226	-1.63091145424593	-0.860792137897231	0.874477165608077	1.17630578636471	0.6311990868718	-1.44321393639281	-1.09263373527704	-1.31381004516175	-1.18937546045962
aten_0.1.m1.12706.m1	1.26454655819664	1.25606538362471	1.51428018691558	0.65229303312879	-0.588893130709278	-0.882624333765989	-0.9996157943487	-1.22858836410886	1.24207864351603	0.941336637333452	0.435439295611286	0.993597943213252	-0.622620005267402	-0.579662804655739	-1.04589606659267	0.674449906004052	0.706494159209801	-0.255528191304776	-0.255528191304776	-0.924077322298908	-1.06895917828763	-1.22858836410886
aten_0.1.m1.257.m1	1.74007846830049	2.10438728921608	2.15111915404135	2.95792734004158	-1.27815049408569	-1.1309881859373	0.0629799321942284	0.322011433455462	1.66240974288181	-0.626752340298574	-0.573016950689743	-0.417574150527516	0.0185419815068855	0.419991328627912	-0.707711492120462	-0.58879624256971	-1.28956653815144	0.0524220348463493	-1.83862561156267	-0.514707519933281	-1.01127165930248	-1.51470751993328
aten_0.1.m1.9158.m1	1.13364504068794	0.841383485617236	1.16000096127466	0.578224757749595	-1.1185271542794	-1.74893456031889	-0.53372587555549	-1.90285220188788	1.3300920895254	1.12896756465085	0.320848570702731	1.03088614760218	-0.0969259266288773	-0.675589217509974	-1.05837655159664	0.174580274225191	1.98812461507791	0.863711134236998	-0.762096211992095	-0.961069265731743	0.246754127963525	-1.93912180381322
aten_0.1.m1.19008.m1	1.2766361006956	1.20560927986846	1.16578036601826	1.36797693013269	-0.471062199890703	-2.81844439120581	-0.9177224636417	-0.593169461336245	1.4846787764799	0.186057001029126	0.929802139060881	0.96532654156562	-0.928970848674706	-0.631626931848703	-1.329929382248	0.328047915771375	1.40513261459789	0.459837788326916	0.211538475009899	-2.14217698293993	0.164321071377831	-1.31764233814866
aten_0.1.m1.29686.m1	0.23333057781985	0.72670143791954	-0.0436568187895121	0.575345438022404	-0.284604701875706	-1.16666077284433	-1.00445073653003	-1.16666077284433	0.954354628117034	0.991676254322769	0.922837377994771	0.880179481358641	-0.689501561657691	0.683338486621766	-0.676090642398131	0.368894560554978	0.89304059930197	-0.114244878693193	-0.193600600040248	-1.16666077284433	0.443094189328112	-1.16666077284433
aten_0.1.m1.12039.m1	0.343481673881929	1.95901692949179	1.40556124744448	2.33836642632168	0.0432867554854837	-1.53347722218764	0.517546780836825	-1.53347722218764	0.355996320343467	-0.357154449547179	1.38280832415841	0.72684959128266	-1.53347722218764	-0.79968905356246	-0.894708277770692	1.12758825761931	-1.19092247671032	-0.146666275715425	-0.82330447390798	-1.53347722218764	-0.172270331948912	0.318121921047504
aten_0.1.m1.32232.m1	0.452803227231723	0.249776116125259	0.153091951736902	1.36979126960659	1.07134247627733	-2.4503395105519	-0.524439286775817	0.0540456833724345	-0.779690485927457	0.164822253648827	0.945434506474157	0.699785423536504	-2.11965294166719	-0.405784894378833	-1.43756103617857	1.14521740689421	1.9010451964091	1.13482827360613	-1.68677987511211	0.57443037331937	-0.657127747936576	0.144961620289932
aten_0.1.m1.25282.m1	0.468576027436158	0.760013245672795	0.778755340315062	0.764080494568413	-0.276897444319438	-1.1433980725734	-0.125862336848046	-1.02711913518791	1.11993703045971	0.587620906309658	0.781292319352569	1.01498638053705	-1.2821852756792	-0.895006351165073	-0.648038513685477	0.747742244688133	0.387085799843019	0.214486406587044	-0.459024650347834	-1.06687358041341	-0.0645938406065738	-0.635576994943247
aten_0.1.m1.1911.m1	-1.94987439518502	-2.37716308632888	-1.99029198692425	-1.571671323052	1.32181954521624	1.50892281044617	1.80472527084658	2.03529926073209	-1.79366199809343	-1.73413409903834	-1.98450327545254	-1.49932711731434	1.50191815613596	1.72629794949007	2.00551009139774	-1.53859139712937	-1.53984856562135	-1.72091979171611	1.84349776045863	2.33076794401168	1.21088132283161	2.41034692428883
aten_0.1.m1.6298.m1	-1.19724804006538	-1.2662681972733	-2.1977960723762	-1.25481817652977	0.166052425382719	1.85051273687298	-0.782484530919515	1.15675812328606	-0.789902002481998	-0.123548850630022	-0.324024751349543	0.587942081659037	0.632398826039519	1.28741539941609	1.01556302896195	-0.104412625806878	-2.30944142820511	-0.864946691111488	1.64330220945102	1.48729883811653	0.545841335165998	0.841806362397288
aten_0.1.m1.3315.m1	0.026975912581537	0.0264939700212214	0.943407880373887	-0.47307703946929	0.522828269870276	-1.55509830881479	1.68994092530397	0.378096611145635	-0.554377141571138	-0.534329443720221	-1.02602700898568	-0.45681351309137	-0.0270271442360572	0.554596556011137	2.13777519864921	-0.838765828526805	-1.06145097483958	-1.08001342586601	0.707635504239314	0.0432668965088521	-0.106197357669665	0.682159462085579
aten_0.1.m1.2972.m1	-1.84300921744758	-1.342453791926	-1.15793808330067	-0.880750631777379	0.832191385924467	0.968903260222581	0.937462284144831	1.07112686226982	-0.834071491181966	-0.969126316681098	-0.864545257160237	-1.0858610403565	1.56533273903535	1.08987994454347	1.21849478736774	-0.602335908950871	-1.48737295210012	-0.634510160780959	0.499784731426886	0.972857170604832	0.908280152073022	1.63766153405038
aten_0.1.m1.9232.m1	2.06241636376616	2.51191180612387	1.12532405229311	0.433394597349073	-0.983515786728387	-1.26455673986154	-1.50161692502295	-1.79389662340021	2.32456232939795	1.88683653180255	1.34314420148723	1.85615466916734	-0.641893529955164	-0.935476999148565	-0.195147170948982	0.732207527219252	0.0826528049569739	1.12364121640781	-2.33130719464135	-1.57332280187711	-2.2222833008865	-2.03922902750055
aten_0.1.m1.5365.m1	-0.246850588454492	-1.41423941880453	-1.06228475666476	-1.12825256229911	0.532485011081609	1.72112168352884	2.39651108008599	0.429067586747752	-0.534102611275865	-1.4092902028328	0.724615575808534	0.311677851364697	1.21834861381908	2.18829811219305	0.496809658285722	-1.67311534315659	-0.213252361071353	-0.745493305963986	-1.00815352037021	-1.55472064235436	0.728213320917139	0.242606819415649
aten_0.1.m1.371.m1	1.4344217967102	0.675135175176992	0.877002343722638	0.688267875196646	-1.68118752959137	-2.01461126331656	-0.68922484865679	-2.01461126331656	1.90615840970408	1.61019150193638	1.39572984129752	0.382370196175306	-0.278222862613104	-1.23977150348924	-1.01749954264139	1.80127152521217	0.909678688201653	0.21528423751733	0.4046579403675	-2.01461126331656	-0.122414552851079	-1.22801490142576
aten_0.1.m1.24866.m1	0.685752936957089	0.950728425586159	0.731159661593386	0.911342020836524	-1.63185487395719	-0.743380273102544	-1.24429978364394	-1.31683147471047	0.446101862469836	0.537335508476748	0.65685295911428	1.5011507166757	-0.412347843664313	-0.338242690414702	-0.93524701740712	0.5928714835882	0.987200579226523	0.851196900398741	0.152809159258076	-0.502820370447262	-1.12761613697608	-0.751861749857635
aten_0.1.m1.13229.m1	0.929388268012386	1.05458882495665	1.87947092093481	2.27246098794527	-0.780640269112332	-2.33969346346117	-0.315856824377879	-1.28497180633449	0.974634490071701	2.37005506391313	1.2272334994577	1.36453372783842	-2.22768101299151	-1.35051875306246	-1.62121069472973	1.86396865295391	0.577391163271971	0.858842311499767	-1.80595876108919	0.050480084929748	-1.25270196677042	-2.44381444385628
aten_0.1.m1.3593.m1	2.16331338622398	1.23311557038581	1.21434501921155	1.63119802875438	-0.992238619781414	-2.77506651185631	-1.30518053558184	-1.90637974653417	1.55118318898115	1.46249720646137	0.286536897534369	1.29412006895343	-1.78302323568465	-1.08532007336275	-1.74226036677307	0.948055134094318	1.94077196057523	1.1364333370048	0.535419034393876	-2.26208117704263	0.130669465810719	-1.67610803176814
aten_0.1.m1.29703.m1	1.52978139228114	1.24356610298996	2.40292450363252	-0.236416205019708	-0.299778266017138	-1.59256001524498	0.41176159070511	-1.59256001524498	0.521140483919744	1.93037454569847	2.36507604394493	1.42000865825807	-1.59256001524498	-1.59256001524498	-0.328924611676654	1.08483546801848	-0.242628641884869	0.938759057109807	-1.59256001524498	-1.59256001524498	-1.59256001524498	-1.59256001524498
aten_0.1.m1.34828.m1	1.20233659716303	0.786379305031294	0.600057551977064	0.260051373842893	-0.30874670118161	-1.15892575836424	-0.864548179867841	-1.43692940407231	0.651772981733652	1.33640881746081	0.550065478973961	0.808535718683461	-1.05538920125258	-1.150446497119	-1.8913000834034	0.611791139643016	1.24334633466794	0.87889052944924	0.592387644290505	-1.64749311651994	1.30260033074253	-1.31084486187849
aten_0.1.m1.6643.m1	-2.02895605775927	-2.02895605775927	-0.631153095896779	-1.8036811278897	-0.145726268726537	-2.02895605775927	-0.206837783029924	3.75944254676552	-1.71861593714712	-2.02895605775927	-1.27963633318519	-0.923277979864731	2.1407284744699	3.57967579347301	3.05536337815994	-1.03909043489298	-2.02895605775927	-0.57372748664213	1.17799967462801	2.41690304544773	-0.40508919590657	2.74150301903388
aten_0.1.m1.2765.m1	-1.83079937310343	-1.63321889974447	-1.3086435780553	-1.55546652007024	0.864008290636685	1.98041786925275	0.793302023771975	1.40362149876155	-1.64447695303409	-1.32634540233309	-1.63129414282256	-1.50376926026515	2.08721028013075	1.06057029346751	1.06878461960299	-1.50572880640594	-1.59469501487493	-1.07278831839588	1.57057808119493	1.96393818075967	0.97252170428875	2.84227342723751
