CoPt_E_rep1	CoPt_E_rep2	CoPt_E_rep3	CoPt_E_rep4	CoPt_H_rep1	CoPt_H_rep2	CoPt_H_rep3	CoPt_H_rep4	Falu_E_rep1	Falu_E_rep3	Falu_E_rep4	Falu_E_rep6	Falu_H_rep1	Falu_H_rep4	Falu_H_rep6	Ftele_E_rep3	Ftele_E_rep5	Ftele_E_rep6	Ftele_H_rep1	Ftele_H_rep3	Ftele_H_rep5	Ftele_H_rep6
aten_0.1.m1.16330.m1	2.01899017538475	2.20100646605609	1.90958111597968	1.62152444367146	3.33728292918083	6.75381844317354	2.54151483946068	1.93922657772821	1.6140030448649	1.88322978903273	2.17120682741814	2.22032995487956	6.37634248280467	2.28095631383106	1.47974793436622	1.56510969653183	2.07176266930009	2.924859998957	4.37629038333705	3.03843618165611	4.3819754785573	3.31759350462347
aten_0.1.m1.20120.m1	3.81301154860562	3.49108345371826	6.4689253789349	4.19243091200174	1.75146372116556	0	3.95949197382277	3.67536431274915	3.91714528849154	4.93489387408127	6.54118956451893	6.49092305981492	2.42894634476948	4.75135659697461	4.09026065227318	2.98713892570064	4.55618414257566	2.90515832198728	1.46100460993347	1.7706176466562	1.26723614181241	1.07382023329167
aten_0.1.m1.14032.m1	6.2553118863596	6.43072015722931	6.64990281989314	6.41115503695776	8.29644364113151	10.1878493831944	8.45290425408698	8.82251984579602	6.12097394361166	7.09808473510341	6.36308344720815	6.64044740552882	9.11270273877129	8.56784202386864	8.51453654143594	6.65162578392064	6.73763268636943	7.6965920290243	9.3045156049829	8.91039688927871	8.3951442230925	9.0838409530204
aten_0.1.m1.34909.m1	5.14714385719302	4.30012372456901	4.60383401878455	4.02618036398327	1.95419631038688	0	2.17855530658575	1.69019357782485	4.34340782229781	4.32869287676578	4.21870368476674	4.05250284277499	1.59215800212536	1.11169907219742	1.69821847822441	4.1574479962743	4.78675316804724	3.81290889856175	3.29792505250381	1.10634831950515	3.4877435830197	2.4625758880422
aten_0.1.m1.28931.m1	0.665392771041891	0.600269753509005	1.01435529297707	0.831877241191673	1.34255474547732	2.07860983469637	1.28688114778816	1.74502214903726	0.838346736521231	0.876566058751721	0.878136766626948	1.12101540096137	2.66357233541752	1.5449798832558	1.46205231879643	0.425459304765355	0.809825996097451	0.973060172804084	1.46100460993347	1.4931349223055	2.34369206917902	2.11569915343159
aten_0.1.m1.29033.m1	3.17312743348066	3.00234247669418	3.09000652990382	3.15882172229711	1.600269753509	1.6177686458044	1.89569039046369	1.54399071966485	3.38805173735266	2.93413903035397	2.34113182886045	2.85299758761332	2.27052894238072	0.961252884058208	1.49722912878761	2.48000655138599	2.43882511317562	2.47040671081933	1.1839628348426	1.00216242115062	1.01863417413905	0.957543200757105
aten_0.1.m1.21074.m1	2.87164654555923	3.74340725199067	4.03474394932473	3.66368617996608	6.03518399661834	5.2553118863596	6.14567745519564	6.5692176442262	4.12829340100982	3.69932952567316	3.99720206698455	3.52469058016325	6.84592906524064	6.90390594065048	6.35709449219078	4.28303277461641	2.98203526135794	3.45299071166983	6.64080888720247	6.51670858371055	6.28015830655873	7.32752569855258
aten_0.1.m1.34977.m1	5.49249415167943	4.69932952567316	4.68605224160798	4.47281266619239	4.534746421104	1.68974643849356	2.98093926608551	4.456149034648	5.09186905530185	5.1405741777099	4.02821550713044	4.51102519398807	3.31556623031895	1.83106651060507	2.73422186622078	3.79919094423653	5.00306247423421	4.30954001746579	3.85569076543445	2.7982579326445	4.40810042001969	2.64085225891744
aten_0.1.m1.14117.m1	2.14437273429198	2.2147465226824	1.71501474991089	1.58303762379666	0.215367972203479	0	0	0	1.00504061670053	1.20288783347014	0.707524790899608	1.55040819321728	0	0	0	2.68952281684839	0.861558419572029	0	1.0820212693455	0	1.59598097896562	0
aten_0.1.m1.5236.m1	4.27164977245721	4.11561593142811	3.63934794472206	3.70995227069982	5.24644609241073	3.04404433270602	5.62760683812965	4.70132725741294	4.51620429916278	3.03667915423045	2.53256632326751	2.96421377794694	5.45041947339778	5.16345847795341	5.84471204039629	3.06384804338205	2.48491148691083	3.32826202860941	4.42673439291799	5.38318586579031	5.05285058487753	4.18269229751619
aten_0.1.m1.8116.m1	3.32524248339404	1.57385922157595	3.20633064787105	2.86710572950265	4.7048166453344	5.79074597738384	4.39231742277876	5.22623876994022	4.30771994930007	2.55900226618952	2.55924706046191	2.75702324650746	5.61544572530479	6.55760920829185	5.5845115880621	2.5935928058646	3.21754093986252	4.36625226369956	5.77618296556691	5.67364121940415	5.59200846130731	5.73495343540388
aten_0.1.m1.32382.m1	2.43108803384847	3.07826824713921	1.63366369686663	3.39423973490979	5.49540736230243	4.45200231611571	4.61782740540285	3.72552304552903	2.65260121759652	2.6156517047923	2.85837892508207	2.3007094716501	3.92761205742586	4.33685463912547	4.67366948343465	3.72639529165045	2.37767905900582	3.62011716502868	4.09651487607052	3.66425526799401	2.8569856897822	4.47722398591068
aten_0.1.m1.21016.m1	1.64938552918152	1.22218630732211	1.04264433740849	1.11769504266975	2.62737337344092	1.56997709332457	2.52155333054509	2.55458885167764	1.15380533607904	0.751892138404309	1.62900683342718	1.06695024392463	2.51146803927587	2.39588539483069	2.24184018356467	2.01685284900734	1.06901467791518	1.21412480535285	2.44678556214312	2.31353610328052	1.76128527336162	3.39410251181168
aten_0.1.m1.26217.m1	0	2.66471037684349	0	3.19235200074555	0	5.81213879033851	0	0	1.74114335495532	0	0	0	2.73400503372005	0	0	4.81116272941938	3.19880843205028	4.40197171479242	4.23985625819448	5.22334531579905	3.86542397831313	6.01270274673775
aten_0.1.m1.20748.m1	2.67874800996336	2.91991208867731	2.93054811924785	3.33471127958565	4.92789645372882	4.93569546303184	5.63337308287357	5.75049931697263	3.7593689192509	2.91341603328531	2.97103765983029	2.91284144514327	5.48026512205446	5.25757641795478	5.71677145641822	2.98932069555447	2.60667910442159	2.93696766018807	5.21326950631948	5.40296087838338	4.90746755824004	5.9649530529008
aten_0.1.m1.5793.m1	4.01952401259376	4.16422311821503	4.15193997415627	4.59943682303214	2.09457389798005	1.93016960815008	1.55040819321728	1.48902906385044	4.1470624295062	4.54392887441606	4.44658708530688	3.93545974780529	0.623866861852698	2.9093891022653	1.10299399332333	4.32560228463811	5.71121955689433	4.77452352959023	2.00898878322725	2.51551061996901	4.04404433270602	1.41521782488884
aten_0.1.m1.11471.m1	3.7388758997972	3.02112434003561	3.43189034828618	3.22681676504987	1.18650055764449	0	1.09491164702547	0.568518597792544	2.56047040916651	2.52757083683282	3.14877144653633	3.08389412562431	0.658097205351371	1.20351441113076	1.51399597936701	2.74738739965272	2.53306492186964	2.79202238753514	0.784085142734757	1.59836520532364	2.03843618165611	0.916858764699754
aten_0.1.m1.24273.m1	2.82802220679368	2.78826808286684	2.56047040916651	2.63273352595054	1.54646235816709	2.21785109681113	2.00432160595009	0.975263321678493	3.03562390973072	2.90072192756411	2.26363540356833	2.22897256976016	0.477159211186641	0.360645202460216	0.699551632523089	2.2732174731035	2.31150311546827	1.82293404802837	1.66266125547509	0	1.70398660386343	0
aten_0.1.m1.5381.m1	1.62058641045188	1.57628025762136	2.48697174437041	1.72683121703249	0.230203013366421	0	0.276198865032242	0.339137384919586	1.76850194743426	2.54720302475693	2.70642003930195	2.52205574916096	0	0	1.00934717225925	2.57191946324556	2.42196381604921	2.66402765972015	0.480265122054463	0.353887836284907	1.0496307677246	0
aten_0.1.m1.762.m1	7.77133759887138	7.75162439253919	8.63479290295015	8.55776235738021	9.69937117331222	11.1583887862359	9.75096653076034	9.38723543427255	7.97595684654281	8.53041023890594	8.82177079369071	8.465027589224	9.44675868666993	9.59300448474347	8.22119074858347	9.37875436401617	8.94764278176801	9.32762225103434	8.36357848630039	10.1767628252574	9.2127249609901	9.37702177447935
aten_0.1.m1.6865.m1	9.89854243899525	9.46085312031102	9.57059764610074	10.7214452914374	8.73252360269047	6.3089760418687	7.79509806079564	7.43224957365991	10.3159046845334	9.77509993897937	8.93250414794398	10.4214968298208	9.2933934767898	7.84534577422633	6.60659028037053	11.1863488905954	10.2338712876735	11.2647873983231	8.5272541335147	9.49010477341522	8.28486110675705	8.94619863954106
aten_0.1.m1.27760.m1	3.35543919724869	3.50665271538924	3.69565981726609	3.43522853072072	1.83875011833314	0.957543200757105	1.66266125547509	2.1861835863061	3.38942914345393	3.38501680690665	3.01328358681842	3.19172055526403	0	0.582074221396329	1.35219353774503	3.08746284125034	3.38929146200697	2.84418476251406	0.769771739249448	1.12035194036522	0.899175630480513	1.02361021518265
aten_0.1.m1.12706.m1	2.4931349223055	2.48465374773357	2.74286855102444	1.88088139723765	0.639695233399582	0.345964030342872	0.228972569760161	0	2.47066700762489	2.16992500144231	1.66402765972015	2.22218630732211	0.605968358841458	0.648925559453121	0.18269229751619	1.90303827011291	1.93508252331866	0.973060172804084	0.973060172804084	0.304511041809953	0.159629185821228	0
aten_0.1.m1.257.m1	5.03970868979663	5.40401751071222	5.4507493755375	6.25755756153773	2.02147972741045	2.16864203555884	3.36261015369037	3.6216416549516	4.96203996437795	2.67287788119757	2.7266132708064	2.88205607096863	3.31817220300303	3.71962155012405	2.59191872937568	2.71083397892643	2.0100636833447	3.35205225634249	1.46100460993347	2.78492270156286	2.28835856219366	1.78492270156286
aten_0.1.m1.9158.m1	3.82893617264046	3.53667461756976	3.85529209322718	3.27351588970212	1.57676397767313	0.946356571633634	2.16156525639703	0.792438930064638	4.02538322147792	3.82425869660337	3.01613970265525	3.7261772795547	2.59836520532364	2.01970191444255	1.63691458035588	2.86987140617771	4.68341574703043	3.55900226618952	1.93319491996043	1.73422186622078	2.94204525991605	0.756169328139299
aten_0.1.m1.19008.m1	4.09508049190141	4.02405367107428	3.98422475722408	4.18642132133851	2.34738219131511	0	1.90072192756411	2.22527492986957	4.30312316768571	3.00450139223494	3.7482465302667	3.78377093277144	1.88947354253111	2.18681745935711	1.48851500895781	3.14649230697719	4.22357700580371	3.27828217953273	3.02998286621571	0.67626740826589	2.98276546258365	1.50080205305716
aten_0.1.m1.29686.m1	1.39999135066418	1.89336221076387	1.12300395405482	1.74200621086674	0.882056070968626	0	0.162210036314307	0	2.12101540096137	2.1583370271671	2.0894981508391	2.04684025420297	0.477159211186641	1.8499992594661	0.490570130446201	1.53555533339931	2.0597013721463	1.05241589415114	0.973060172804084	0	1.60975496217244	0
aten_0.1.m1.12039.m1	1.87695889606957	3.49249415167943	2.93903846963212	3.87184364850932	1.57676397767313	0	2.05102400302447	0	1.88947354253111	1.17632277264046	2.91628554634606	2.2603268134703	0	0.733788168625182	0.63876894441695	2.66106547980695	0.34255474547732	1.38681094647222	0.710172748279662	0	1.36120689023873	1.85159914323515
aten_0.1.m1.32232.m1	9.7750110222684	9.57198391116194	9.47529974677358	10.6919990646433	10.393550271314	6.87186828448478	8.79776850826086	9.37625347840912	8.54251730910922	9.48703004868551	10.2676423015108	10.0219932185732	7.20255485336949	8.91642290065785	7.88464675885811	10.4674252019309	11.2232529914458	10.4570360686428	7.63542791992457	9.89663816835605	8.6650800471001	9.46716941532661
aten_0.1.m1.25282.m1	2.45916928659895	2.75060650483559	2.76934859947786	2.75467375373121	1.71369581484336	0.847195186589395	1.86473092231475	0.963474123974886	3.1105302896225	2.57821416547245	2.77188557851537	3.00557963969985	0.708407983483596	1.09558690799772	1.34255474547732	2.73833550385093	2.37767905900582	2.20507966574984	1.53156860881496	0.923719678749389	1.92599941855622	1.35501626421955
aten_0.1.m1.1911.m1	5.10986198849144	4.68257329734758	5.06944439675221	5.48806506062445	8.3815559288927	8.56865919412263	8.86446165452304	9.09503564440855	5.26607438558303	5.32560228463811	5.07523310822392	5.56040926636212	8.56165453981242	8.78603433316653	9.0652464750742	5.52114498654708	5.5198878180551	5.33881659196035	8.90323414413509	9.39050432768814	8.27061770650807	9.47008330796529
aten_0.1.m1.6298.m1	1.39670752138398	1.32768736417605	0.396159489073155	1.33913738491959	2.76000798683207	4.44446829832233	1.81147103052984	3.75071368473541	1.80405355896735	2.47040671081933	2.26993081009981	3.18189764310839	3.22635438748887	3.88137096086544	3.6095185904113	2.48954293564247	0.284514133244245	1.72900887033786	4.23725777090037	4.08125439956588	3.13979689661535	3.43576192384664
aten_0.1.m1.3315.m1	1.58207422139633	1.58159227883601	2.49850618918868	1.0820212693455	2.07792657868507	0	3.24503923411876	1.93319491996043	1.00072116724365	1.02076886509457	0.529071299829111	1.09828479572342	1.52807116457874	2.10969486482593	3.692873507464	0.716332480287987	0.49364733397521	0.475084882948783	2.26273381305411	1.59836520532364	1.44890095114513	2.23725777090037
aten_0.1.m1.2972.m1	5.16204886834889	5.66260429387047	5.8471200024958	6.1243074540191	7.83724947172094	7.97396134601906	7.94252036994131	8.07618494806629	6.17098659461451	6.03593176911538	6.14051282863624	5.91919704543997	8.57039082483183	8.09493803033995	8.22355287316422	6.4027221768456	5.51768513369636	6.37054792501552	7.50484281722336	7.97791525640131	7.9133382378695	8.64271961984685
aten_0.1.m1.9232.m1	4.62269612816767	5.07219157052538	3.68560381669463	2.99367436175058	1.57676397767313	1.29572302453997	1.05866283937856	0.766383141001298	4.88484209379946	4.44711629620406	3.90342396588874	4.41643443356885	1.91838623444635	1.62480276525295	2.36513259345253	3.29248729162076	2.64293256935849	3.68392098080932	0.228972569760161	0.986956962524401	0.337996463515016	0.521050736900963
aten_0.1.m1.5365.m1	1.7084079834836	0.541019153133559	0.892973815273334	0.827006009638977	2.4877435830197	3.67638025546692	4.35176965202408	2.38432615868584	1.42115596066222	0.545968369105293	2.67987414774662	2.26693642330279	3.17360718575717	4.14355668413114	2.45206823022381	0.282143228781498	1.74200621086674	1.2097652659741	0.947105051567875	0.400537929583729	2.68347189285523	2.19786539135374
aten_0.1.m1.371.m1	3.44903306002676	2.68974643849356	2.8916136070392	2.70287913851321	0.333423733725192	0	1.32538641465977	0	3.92076967302065	3.62480276525295	3.41034110461409	2.39698145949187	1.73638840070346	0.774839759827326	0.997111720675174	3.81588278852873	2.92428995151822	2.22989550083389	2.41926920368406	0	1.89219671046549	0.786596361890807
aten_0.1.m1.24866.m1	4.36967585815815	4.63465134678722	4.41508258279445	4.59526494203758	2.05206804724387	2.94054264809852	2.43962313755712	2.36709144649059	4.1300247836709	4.22125842967781	4.34077588031534	5.18507363787676	3.27157507753675	3.34568023078636	2.74867590379394	4.27679440478926	4.67112350042758	4.5351198215998	3.83673208045914	3.1811025507538	2.55630678422498	2.93206117134342
aten_0.1.m1.13229.m1	4.49620666592348	4.62140722286775	5.44628931884591	5.83927938585637	2.78617812879877	1.22712493444993	3.25096157353322	2.28184659157661	4.5414528879828	5.93687346182423	4.7940518973688	4.93135212574951	1.33913738491959	2.21629964484864	1.94560770318137	5.43078705086501	4.14420956118307	4.42566070941087	1.76085963682191	3.61729848284085	2.31411643114067	1.12300395405482
aten_0.1.m1.3593.m1	4.93837989808029	4.00818208224212	3.98941153106785	4.40626454061069	1.78282789207489	0	1.46988597627446	0.868686765322135	4.32624970083746	4.23756371831768	3.06160340939068	4.06918658080974	0.992043276171657	1.68974643849356	1.03280614508324	3.72312164595063	4.71583847243154	3.91149984886111	3.31048554625018	0.512985334813676	2.90573597766703	1.09895848008817
aten_0.1.m1.29703.m1	3.12234140752612	2.83612611823494	3.99548451887751	1.35614381022528	1.29278174922785	0	2.00432160595009	0	2.11370049916473	3.52293456094346	3.95763605918992	3.01256867350306	0	0	1.26363540356833	2.67739548326346	1.34993137336011	2.53131907235479	0	0	0	0
aten_0.1.m1.34828.m1	5.29370154208074	4.877744249949	4.69142249689477	4.3514163187606	3.7826182437361	2.93243918655347	3.22681676504987	2.6544355408454	4.74313792665136	5.42777376237852	4.64143042389167	4.89990066360117	3.03597574366513	2.94091844779871	2.20006486151431	4.70315608456072	5.33471127958565	4.97025547436695	4.68375258920821	2.44387182839776	5.39396527566024	2.78052008303922
aten_0.1.m1.6643.m1	0	0	1.39780296186249	0.225274929869569	1.88322978903273	0	1.82211827472934	5.78839860452479	0.31034012061215	0	0.74931972457408	1.10567807789454	4.16968453222917	5.60863185123227	5.08431943591921	0.989865622866287	0	1.45522857111714	3.20695573238728	4.44585910320699	1.6238668618527	4.77045907679315
aten_0.1.m1.2765.m1	6.12701414158281	6.32459461494177	6.64916993663093	6.40234699461599	8.82182180532292	9.93823138393898	8.75111553845821	9.36143501344778	6.31333656165215	6.63146811235315	6.32651937186367	6.45404425442109	10.045023794817	9.01838380815374	9.02659813428923	6.4520847082803	6.36311849981131	6.88502519629036	9.52839159588117	9.9217516954459	8.93033521897499	10.8000869419237
aten_0.1.m1.12282.m1	2.76595900604575	3.14486214291573	3.22388586794167	1.71940251193326	4.55465024164981	5.53689215535354	5.54389795079745	4.91078062304189	2.50360315630226	2.50918909972906	2.81352468929781	2.35924002552933	5.54395979737185	5.39951292418296	5.46005446611801	2.12399720369191	2.58664466386438	2.9429835981871	4.09937937312173	6.09592441999854	5.77618296556691	6.74689048127939
aten_0.1.m1.7367.m1	2.82537860389293	3.6507645591169	2.94860084749336	2.33628338786443	5.87383780072504	6.46856702632044	5.01498008744882	4.91528186586766	4.49793165189628	3.57070578853707	4.27865388361355	4.40026466600854	7.43077032774686	6.52273059877168	5.63290797868549	3.63656662158724	2.60999129521268	2.63459326844576	6.25440507751479	6.5588033402543	4.85728435349115	4.34844489795159
aten_0.1.m1.6246.m1	0.693319678811575	1.29865831556452	1.13422093976063	1.15574923267794	0	0	0	0	0.82130203988953	0.16478627814334	0.445726703349984	0.517023672064581	0	0	0.574343753920013	0.67897330785417	0	0	0.369606070031838	0	0.304511041809953	0.445726703349984
aten_0.1.m1.10070.m1	2.45101324294397	3.00827173796354	3.00629802390037	3.91140397279921	5.06557231159362	7.18388345903223	5.03834838108761	5.22446480628765	4.1300247836709	3.17184731357334	3.81526800370087	3.18824265626441	6.36985031370583	5.37830352723093	5.09004888674065	4.49319898371805	2.92694824794977	5.1753249891849	6.50731894803385	6.5997194783477	5.39447984392938	6.49718121702496
aten_0.1.m1.1364.m1	1.68347189285523	2.06591691807821	1.72246602447109	1.8011586560937	1.29278174922785	0.946356571633634	0.368489000645104	0.986228880227399	1.2147465226824	0.783247097378116	1.47456583453847	0.763836458890951	1.46152855947288	1.21785109681113	0.382943869568991	1.22650852980868	1.50842865253186	1.15898325116039	0.632268215499513	0.32883646422954	0	0
aten_0.1.m1.21679.m1	4.25897110933838	4.03527198997269	2.74286855102444	2.57046293102604	5.40081114140935	7.88924232287505	4.36204901208824	7.25278841104816	3.10165007609443	2.44493204894218	2.72312164595063	2.32854927500974	6.48339660943734	6.00531015337406	4.56985560833095	4.11311703639072	3.34695688937888	5.31190267852111	7.17628287454892	7.95848311640352	6.30924896081662	8.31221589489527
